C19,"French Defence: Winawer Variation,  Advance Variation,  poisoned Pawn,  Euwe-Gligoric Variation","5mg52CMiKeZxmUdpSn5Cdi7BUN7M81pah1hxQVs7VXC2"
C21,"Danish Gambit: Collijn Defence","98YYpZ2wp9P6Md1bQjHvPWZovCrUP2PAKcs1EvTpEH7o"
C22,"Centre Game: Kupreichik Variation","Bb63XSZs3LwLsG9FasuYNzZUYMC7Qi1RBjMyYXz9atZW"
C23,"Bishop's Opening: Four Pawns' Gambit","8ZA56nRWWWFfmbQYAc7vzkQBpnfvE3Xv1PYRJr9oojM6"
C24,"Bishop's Opening: Urusov Gambit,  Panov Variation","J977wHmD5yiVVYJSaejLUZF5F5jAePn6hbbRdJ2LZtjt"
C27,"Vienna Game","6idDHtAE1AuzGZ8o8V4kjVVkDe3nHtzFWCfJRcgsw8SF"
C25,"Vienna Game: Pierce Gambit,  Rushmere Attack","C6dMgd7jt2avji186kAeMphNQEL5EQXaDMjeJQD1wYas"
C27,"Vienna Game: 'Frankenstein-Dracula' Variation","J8gvDpjSfSEBgWPpR3n9npfJ4UAT8Ht6fKLAt9DCLaXc"
C29,"Vienna Game: Gambit,  Wurzburger trap","Feh7JW1CgLbhm4jxzv6w82GgWqSCXdntGmN7raZ1LjWG"
C30,"King's Gambit: Declined,  Classical,  Svenonius Variation","4K4nNb5f2KxgzUDywurJEMVntVw6FW7HzdydG2neWQqW"
C31,"King's Gambit: Declined,  Falkbeer Counter-Gambit,  Morphy Gambit","GTcQLhPTC4K719ZDE9wAijv4kok1hMzVnLxBzcLszPfs"
C32,"King's Gambit: Declined,  Falkbeer Counter-Gambit,  Alapin Variation","HErfZ7gUz4EWqs4UMDpmAFww2C6zhNtBJEmvpA2kSEoK"
C33,"King's Gambit: Accepted,  Bishop's Gambit,  Fraser Variation","3AbGTD9yjSzZkFFgzBa7V1YUr3w52AZoq9Ej99oPLwZj"
C38,"King's Gambit: Knight's Gambit","93cDhxY5udmDbLLUMiT8FLhMu7jZVz13KMCWB78Rq78C"
C35,"King's Gambit: Accepted,  Cunningham Defence,  three Pawns Gambit","HkY5estCWXKwguNuAKVeXAraTipS7pUKFXshEj7EnSwY"
C36,"King's Gambit: Accepted,  Abbazia Defence,  Botvinnik Variation","Dbyu5SFF5t7SsBdYVBt9PDvsT19PEzcwxWLS8Ph8aUz8"
C37,"King's Gambit: Accepted,  Muzio Gambit,  Paulsen Variation","Fwyb4ikWYwTjEpViziEg1SEDGiy5ukeQq1on1u8QxZNW"
C38,"King's Gambit: Accepted,  Greco Gambit","87eAdUhP6anhsx3RsPpzVG8VUKc96GWrFcvfBqwzoMAG"
C39,"King's Gambit: Accepted,  Allgaier Gambit,  Cook Variation","HFNFgoUSRkfxeWFUcG5ZW1PbNqzVtT2yxwdvF6jq12ZR"
C40,"Latvian: Behting Variation","E2MbmR9i53MtEcsTAC1sP9J51AvZqj62GUXdRhPkhcoM"
C41,"Philidor's Defence: Berger Variation","9kbxuZLRyVKZG9KAyKf9ScgWp7wBhDxbrA7z8U3gP8RW"
C42,"Petrov's Defence: Classical Attack,  Marshall trap","56fziTgcdAkW8ncgzeqdYqaFmBieFhGLs7ATNiZkGHfw"
C43,"Petrov's Defence: Modern Attack,  Trifunovic Variation","9JePXeMgG9FGpDPsJF7MgZeLbLzYcapdWbMD1ZgPQX3S"
C44,"Scotch Opening: Sea-cadet mate","HfcBYiaxyQQsy8Yq5WMGcCZkp1JrMKXZqLaigmBgxdZc"
C45,"Scotch Opening: Gottschall Variation","EoQi8QNhR4AP3tWXNerKV45szvm1zv9nKSwg93MV12qj"
C49,"Four Knights Game","57WSewwPkfkQnF1CJbXvjc5hD4biqzpTAnFcvMuKCmQx"
C47,"Four Knights Game: Scotch,  Krause Variation","AktVyNe3PjoHfN6e43Gq8MjYJjqtUHWeq1Nk53Fcqct2"
C48,"Four Knights Game: Spielmann Variation","WTgmBWXNibfJ6acE1AnjQZm1gmqyo3PbRxpqRbwnPvS"
C49,"Four Knights Game: Symmetrical,  Capablanca Variation","Epd2busakwUc1qmVT1tQadbNVJFw5nqiJWyarfHWLsrb"
C54,"Italian Game: Giuoco Piano","B5i1pEVXSKEpsa92gcwJZaDwVAFopWcKEdjiwj1AP2Yy"
C51,"Italian Game: Evans Gambit,  Fraser-Mortimer Attack","7FCSnshK6gHPXHhhTfwGZWwEf86Gca1FxambMA6XLwEb"
C52,"Italian Game: Evans Gambit,  compromised Defence,  Paulsen Variation","4J2KW1FxkPDpZ7QNchFB55psFtSx5rG3yT5NHxTk5nQD"
C53,"Italian Game: Giuoco Piano,  Ghulam Kassim Variation","5n4bgFwxNXohcLo8qtMRKBvQrAE8BmFoVM5G4PXSHVxN"
C54,"Italian Game: Giuoco Piano,  Therkatz-Herzog Variation","GEWqSoQZpfjQk9qwmVEiZReerbi6Znn137CQRvGN38UH"
C55,"Italian Game: Two Knights Defence,  Max Lange Attack,  Berger Variation","GCwj8EK5udf8nKBRwEiyaPzSMV6wue2vFp1GvQk9N5vb"
C56,"Italian Game: Two Knights Defence,  Yurdansky Attack","E9uq9ZRi8QAzjxyD535pHLXb6FnG6BPXHiQuFwo4Ew3E"
C57,"Italian Game: Two Knights Defence,  Fegatello Attack,  Leonhardt Variation","EjQo9JQZ5LWckfUh8G4SZtDhdLETa7CXztWMfvPchU1V"
C58,"Italian Game: Two Knights Defence,  Yankovich Variation","HetCjFisjp1EbqQmn1crmiQQXnWUyRbhXJqFGcoazyKB"
C59,"Italian Game: Two Knights Defence,  Knorre Variation","GMaPRX51VR6nRzdiZ5KzQ3MjnKNQhRYvvsLg8aouoU5h"
C60,"Ruy Lopez: Cozio Defence,  Paulsen Variation","Gx15m9g27uNV8JTveWem9o3Ca6cmJz4QzdQQEFWNjHgW"
C61,"Ruy Lopez: Bird's Defence,  Paulsen Variation","3SdtJbqbArNuvnzoLVW5d3Np6PuwEJTyHtbL3Pzq1nPN"
C62,"Ruy Lopez: old Steinitz Defence,  Nimzovich Attack","BXR7DtHuTURPcks9kMDXiEV7djDH9u3qrKGccZXEULPa"
C63,"Ruy Lopez: Schliemann Defence,  Berger Variation","BAn89GuFXdZWfUULZzLzQbc49k6XcewuqdsJ7VUjKHCB"
C64,"Ruy Lopez: Classical Defence,  Benelux Variation  ","7mrpvHL3ZiAQT9vWpPoFv8xEG8y1aV6AEzuBWYKcPmTJ"
C65,"Ruy Lopez: Berlin Defence,  Mortimer trap","9b6QYUidkS4ZVKnprZDUQ4bfS5UFQ1StxqDBHouVNhct"
C66,"Ruy Lopez: Berlin Defence,  Tarrasch trap","3hEEKZxaFvsWMjUYnWKen8NEQCfRNK48XxtcxUkSRgDt"
C67,"Ruy Lopez: Berlin Defence,  Rio de Janeiro Variation","6hgR6iGHe8PErTJVDfYZUcWU3qfg5PMbViw3XUR4nixV"
C68,"Ruy Lopez: Exchange,  Alekhine Variation","5pv5DyVcR7zR3LH3qxLxzt3Kn2JmUDAoJcghZHNzCgFq"
C69,"Ruy Lopez: Exchange Variation,  Alapin Gambit","9Gbdbk8h8FqF6nHpcmdbK1JdwXPtVUGgSMYY8kcb8XDo"
C70,"Ruy Lopez: Graz Variation","AsL1uTC94dF6GY9TdCKyEvMwqro6MBTGJ7AuYyseqQhu"
C88,"Ruy Lopez: Noah's ark trap","4Habc9XqDCrN4ssCvDmUyZzVPMhR9xYeKoXrVTcJoioq"
C72,"Ruy Lopez: Modern Steinitz Defence,  5.O-O","FrrCa3saBQ2vvbckUQ7W5A8a8WygtCXGPcJsQCQyaeuf"
C73,"Ruy Lopez: Modern Steinitz Defence,  Alapin Variation","FNowpgzJVj8MG9pAq9cTYy8K3DD5KyAjdDetrY49Wms4"
C74,"Ruy Lopez: Siesta,  Kopayev Variation","4RVnJBidCzGiX7G2VnLYSY7FiwVf8VK5oCm9vxvc4BPn"
C75,"Ruy Lopez: Modern Steinitz Defence,  Rubinstein Variation","2eTL8dJjSuWMrDmSLrFeXZmSjpfCQ5P31rvraYc75H8o"
C76,"Ruy Lopez: Modern Steinitz Defence,  Fianchetto (Bronstein) Variation","6kXrfxUFmp5WvwesYhPtLUQ4w61hMn8ETBHQRahv7Bi6"
C77,"Ruy Lopez: Wormald Attack,  Gruenfeld Variation","ANUYB91ioCad6oYdc62xH1oAAVRLBdQZ1uwE8ohjNJHC"
C78,"Ruy Lopez: Rabinovich Variation","3TDuQYSuRHZjAZ9BqLymbgyZYEB9SzN5ijwvosLbTERx"
C79,"Ruy Lopez: Steinitz Defence,  Deferred,  Boleslavsky Variation","p9WRTKT94SdQahze3ZCmdpQRwop6bc33ikr2XPUARyJ"
C80,"Ruy Lopez: Open,  Bernstein Variation,  Karpov Gambit","BnadRwUtVSZRqKnRVRxoJ9wafmCxVdoz6f9gp8UUTULz"
C81,"Ruy Lopez: Open,  Howell Attack,  Ekstroem Variation","2ZP6ddYo7fCPJgPZCUbyzbSMQLFtpJ8Bk1xHnv32vTU1"
C82,"Ruy Lopez: Open,  Dilworth Variation","3pYh66RC4TtjveMMyJXnqnu5PDjcfCtzfG6RnFEfeU9f"
C83,"Ruy Lopez: Open,  Tarrasch trap","CAHT6iBpEwtj4wSXF99y1KySQpu1idp2kUQCkBwM83L5"
C84,"Ruy Lopez: Closed,  Basque Gambit (North Spanish Variation)","Hz1JFwyy5KzKAW5wP3S6fDaVMMsnfHpst14z38ap1SYZ"
C85,"Ruy Lopez: Exchange Variation Doubly,  Deferred","4xk1mJNUtHtpDWeTsXuSKYMYyCoFd3imPgkBd7JjV3bb"
C86,"Ruy Lopez: Worrall Attack,  Sharp line","DK6iKXje9MrqX5z2xSWNRZEqBvquZ6eMj5MBkc4TnHzF"
C87,"Ruy Lopez: Closed,  Averbakh Variation","5Mi6Z536fDvToHXAjhK7uFJ5e6PyKncnvm84Ya7btjtJ"
C88,"Ruy Lopez: Closed,  Leonhardt Variation","9AUVqPuchJwpsiQTwuW6ZhxhXkn6UTH5ENdjJEMFpoQ5"
C89,"Ruy Lopez: Marshall Counter-attack,  Main line,  Spassky Variation","9X9K9mGczvnpuCM7GGNja2zkiGjQfp8aqBuRRnaNvFD4"
C90,"Ruy Lopez: Closed,  Lutikov Variation","BQQAARcw5TbqMvqqqKm4GKLYnkFQLDzt5bwNVWFdsvnY"
C91,"Ruy Lopez: Closed,  Bogolyubov Variation","8tWBaGEN73dR5iCUVMLV2fe5cogrPk64yFrgM5zPFU28"
C92,"Ruy Lopez: Closed,  Kholmov Variation","zBaurFCWAuMkWL2j1x1vKsKv253PNwf1bfFhovogUze"
C93,"Ruy Lopez: Closed,  Smyslov Defence","76ouX8JuNm93WqUauEHgeh4kZGL9rzC9JVGvznT1RHgi"
C94,"Ruy Lopez: Closed,  Breyer Defence","3Vzjvr5Q8kYkz2Mhzcb39xHtZstE4nyGbpYPkxjAsica"
C95,"Ruy Lopez: Closed,  Breyer Defence,  Gligoric Variation","GwzbTM3wxWWHUUPdJjqxDtqgCS8kxxVp3wc8DhjfzhDM"
C96,"Ruy Lopez: Closed,  Rossolimo Defence","51xoK2rAY7WazcyV3xKo3SY2HRPmX2ukVX5xqeQjPZCN"
C97,"Ruy Lopez: Closed,  Chigorin Defence,  Yugoslav System","4WqtZXNqMAyu3rGueqVXUwZkYLMbxpNRJR39qhQKbqKR"
C98,"Ruy Lopez: Closed,  Chigorin Defence,  Rauzer Attack","9yjex3CJa7Bya5wDaDCVWqrpwPptMNXCnPtWQiGrXmKz"
C99,"Ruy Lopez: Closed,  Chigorin Defence,  12...c5d4","3arLWaMFeXK9nihww8pJ2QGaWHW8arSeWNjc1KFQUcyd"
D00,"Blackmar-Diemer Gambit: Euwe Defence","8DBfSiwzsVNUKc7wDDWWYsmUMZML37vXcpVu8aaLg3Yh"
D01,"Richter-Veresov Attack: Veresov Variation","3G8bzeZ7Zgejb4Ns87b4UH5tN5uLXJt6YFnn9rUyfoxs"
D03,"Torre Attack: Tartakower Variation","3TYv5VmKEVDxzUZ3HyBR9k3iJiZ5gpqZbs3LDohwqsW6"
D05,"Queen's Pawn Game: Zukertort Variation","6azWZntNtw5GH8cB4Du8R89PC3REpzqkHbR897CFdP3f"
D06,"Queen's Gambit: Declined,  Grau Defence","8hr2uY1LqtA76Zqxsk24ZyvdWowX2PQ5SDL5PgHVKUiK"
D07,"Queen's Gambit: Declined,  Chigorin Defence,  Janowski Variation","FRNhoJeAQ5J28zUgdU3C2pJYLPJ9ALVAmwxFuhR8CghA"
D08,"Queen's Gambit: Declined,  Albin Counter-Gambit,  Krenosz Variation","HDPL1ftMF473EnWckWeWiQK5bpqxCGegnRWQys94GTnR"
D09,"Queen's Gambit: Declined,  Albin Counter-Gambit,  5.g3","HApWsh8aofH2CqGadkxH3abHiiTbJR4HDmXvQyScVtDx"
D12,"Queen's Gambit: Declined,  Slav Defence,  Exchange Variation","ERMNaueTDsogsQ49dL163DmfZanPU2QDxmq9r9iaGvn4"
D11,"Queen's Gambit: Declined,  Slav Defence,  Breyer Variation","42xPrpKn8ENFp4VpPsbcn7UtPq76MEdVjyKzMrc3CH4L"
D12,"Queen's Gambit: Declined,  Slav Defence,  Landau Variation","e9cBa2H4DixbAy8nMqPUS4WBhpVcxaTTweGyEPvK3sy"
D14,"Queen's Gambit: Declined,  Slav Defence,  Exchange,  Trifunovic Variation","2TwK3JvT3nqqxdRBioQZ7dSx4BdqGyXKwzFnmUFU5mCK"
D15,"Queen's Gambit: Declined,  Slav Defence,  Tolush-Geller Gambit","6MafdkeKppPjGcLu8yfFT6a1YTpHSeZxoSB21kw1h5V9"
D16,"Queen's Gambit: Declined,  Slav Defence,  Smyslov Variation","5QjUrv3KvvD1eFW2UqPeGhnfA8EizZJjjmd9Jpc4ou7V"
D17,"Queen's Gambit: Declined,  Slav Defence,  Carlsbad Variation","kS4xbnTEQ6q8m3n8btxHiGg86vFjxMmhhJ3LpHaU3e5"
D19,"Queen's Gambit: Declined,  Slav Defence,  Dutch Variation","A2Bdm7QiKYaRDckgLg56ECKqZULqLvrd1Ffd9dxVsDbC"
D19,"Queen's Gambit: Declined,  Slav Defence,  Dutch,  Saemisch Variation","FtsAxRJ9GPa6tT1zJ6PuLnroGiTVEYphzJPJeLdcJvMn"
D20,"Queen's Gambit: Accepted,  Linares Variation","8a7eFACMnZR2VtaoBYYi3oPQQKgNmgzetkp41yWkQ8jQ"
D21,"Queen's Gambit: Accepted,  Alekhine Defence,  Borisenko-Furman Variation","37pbzB21NUSnxrsdWvaGk3qYg3R1DwFS3UJnpttW6fSz"
D22,"Queen's Gambit: Accepted,  Alekhine Defence,  Alatortsev Variation","GLD7foGjwrfdJHGPW6UjKLTrjTYPneD9E1wN88DuFTY7"
D23,"Queen's Gambit: Accepted,  Mannheim Variation","DuUPG9r33aDDTjhuUQxdomLAL5iT7DF7edHJM4vb1dKF"
D24,"Queen's Gambit: Accepted,  Bogolyubov Variation","FXQJL419wom6ZJR6KYBrqjsLCCJzULNT8tKtJ1EbHEWU"
D25,"Queen's Gambit: Accepted,  Janowsky-Larsen Variation","E7uKddNQAFZzo66kCx8zEEh5ymZKSLkKWzHdamgWsL9D"
D26,"Queen's Gambit: Accepted,  Classical,  Furman Variation","5N2QE153pvMmde2ManqeEnT5XAtzaFFQwkRrdaDiNgiR"
D27,"Queen's Gambit: Accepted,  Classical,  Rubinstein Variation","CEuUdaWmyi2KonC3dFYwAZSYANvDofjRfi5LkhcxQgws"
D28,"Queen's Gambit: Accepted,  Classical,  Flohr Variation","2QHEdAd4AnZtqAZUEvRqCmmTchppg8KJMWhq2SFkD7rD"
D29,"Queen's Gambit: Accepted,  Classical,  Smyslov Variation","2n5s1L1Rp9X7k4JR6MsaY7jP1bw9hQzErYcxfx5yPw9Q"
D30,"Queen's Gambit: Declined,  Hastings Variation","99XSEe5NPAEjGnXSQuyzDrK7Ju6YB2EFVM8RHzVESe2"
D31,"Queen's Gambit: Declined,  Semi-Slav,  Koomen Variation","EwXUcaUnQwd2j1VFYWV8RH7mgpc1voMh1MqJ9f6daaDY"
D32,"Queen's Gambit: Declined,  Tarrasch Defence,  Tarrasch Gambit","BVkoYFQKPgpRvFfWf8Hm41xodfTFMYPk56W2qCY43RUL"
D33,"Queen's Gambit: Declined,  Tarrasch,  Wagner Variation","HRE3v8STsMxwsRukrFHg8hcf7dASSMzsn1WnTbMRW5zF"
D34,"Queen's Gambit: Declined,  Tarrasch,  Bogolyubov Variation","ASbXNmA92y9w2brxC1E3XbHyUMwqsB92CghQhR81Ddvf"
D35,"Queen's Gambit: Declined,  Exchange,  Chameleon Variation","BGc9ggXYqiseePkJWWWHAGjrAujFRcyFysgcsPRNo1fN"
D36,"Queen's Gambit: Declined,  Exchange,  positional line,  6.Qc2","FBLKctWKumLxH6HrkjFQvo94XkpunEJZsDsaf9v3NQP8"
D37,"Queen's Gambit: Declined,  Classical Variation (5.Bf4)","GtfHYJZDQiwyovwH9L8uG5ZButNu6DFAnhaU9oTHByZR"
D38,"Queen's Gambit: Declined,  Ragozin Variation","4SxqyeVJxcryvRFNDBEqUdigNpwJoHZrUSH5Le1sSstW"
D39,"Queen's Gambit: Declined,  Ragozin,  Vienna Variation","GY5tFCazG755ab2NaXcaWRTR3tH9wECWuYg6xEdTXNBJ"
D40,"Queen's Gambit: Declined,  Semi-Tarrasch,  Levenfish Variation","DrnzAdYHEScCqvBLqm1hZf66G24n9aAS2791bxJAhjwa"
D41,"Queen's Gambit: Declined,  Semi-Tarrasch,  Kmoch Variation","9fwHscN1mE25SF9rVwcSY2kkhyP41GKP5xHporGM6A93"
D42,"Queen's Gambit: Declined,  Semi-Tarrasch,  7.Bd3","85ni2qCYrAoE72SE98P4CN3KWXfZHvWCMNiP9E7czsDo"
D43,"Queen's Gambit: Declined,  Semi-Slav,  Hastings Variation","7Pbp8BT231UnxcAfAJsDTP6eCQLq7kDMwCn9Kw4AwVcx"
D44,"Queen's Gambit: Declined,  Semi-Slav,  Anti-Meran,  Szabo Variation","8uRmBtmYM6E6A952LbvXPESzCNv2MUuxgWtyxpSWs1tZ"
D45,"Queen's Gambit: Declined,  Semi-Slav,  Stonewall Defence","ES2S7frdSd3thdY7LQYDmarSpJ9F3vsQSrnAjQcA3mfK"
D46,"Queen's Gambit: Bogolyubov Variation","DKTHLGGyoHJGtsDLtc3QvJRGy55zdg8iVahttvmyd3mK"
D47,"Queen's Gambit: Declined,  Semi-Slav,  Meran,  Wade Variation","Feu1kdP78DQvKTqVurGmxBiqrEt398E1C7BnMwyFLyj9"
D48,"Queen's Gambit: Declined,  Semi-Slav,  Meran,  Reynolds' Variation","4jJfLoSASCPGYX8Qr7TySR17YGyvDhmydkYU1qYCSrXG"
D49,"Queen's Gambit: Declined,  Semi-Slav,  Meran,  Rellstab Attack","E1BNiYwmFFhe3gUb8LUvrrqfRHBU6NcyP8KCGA2Adt58"
D50,"Queen's Gambit: Declined,  Semi-Tarrasch,  Krause Variation","76AhhRP2fkqhRAyLjRBBJKxVBq8to63N8c7NcfWfS5tv"
D51,"Queen's Gambit: Declined,  Rochlin Variation","EkcbuiYkgLDBaGMQVtJyXtmewiYwETqsAJ6QsGgg3zuJ"
D52,"Queen's Gambit: Declined,  Cambridge Springs Defence,  Argentine Variation","BGJTR1nmjgcNwegT8c6hqmqLgHxGHTGeCzWjJSkvJeak"
D53,"Queen's Gambit: Declined,  Lasker Variation","4DEvPXKmpLdDbvz5x8uwNLomcS4DZWujnsLvbmp3wY2y"
D54,"Queen's Gambit: Declined,  Anti-neo-orthodox Variation","AnWRT25p18ZpDhZi8czxrQz1vG8YFj1jWVSUq4MKRkJP"
D55,"Queen's Gambit: Declined,  Petrosian Variation","9jdBejNbnYaDmc5uTrYyk5eXwCUjNJJbkZLMVHNAAuyg"
D56,"Queen's Gambit: Declined,  Lasker Defence,  Russian Variation","2FT3xfLKWqNugKy4BzB2uNSTutaRURLRFdBNptmFfBei"
D57,"Queen's Gambit: Declined,  Lasker Defence,  Bernstein Variation","HqyfAfvsMcyHrLSmFg6YVfaypV4eafcpKRYMRAWqpNbw"
D58,"Queen's Gambit: Declined,  Tartakower (Makagonov-Bondarevsky) System","9VrEKG2C3QEaAF3Ew2euAbFMGUPgPy2d7B79SDB4mGbL"
D59,"Queen's Gambit: Declined,  Tartakower Variation","EbYJnDpdiudWAZYp5my9272ZJuG7uyKnjFU1wNbprYhC"
D63,"Queen's Gambit: Declined,  Orthodox Defence","CL4f1GbiZDWdG1mQXij94Y9GPpXMvCa3vo7GaTJLm5is"
D61,"Queen's Gambit: Declined,  Orthodox Defence,  Rubinstein Variation","EzRbigqaihJJtvJ3QeyKcyRvqrwRm1LPeuSDgwQxWe4H"
D62,"Queen's Gambit: Declined,  Orthodox Defence,  7.Qc2 c5,  8.cd (Rubinstein)","FApynDsWbXuaPtC9G1ezxLPV8zocfip4ZAmnVp7djEAx"
D63,"Queen's Gambit: Declined,  Orthodox Defence,  Pillsbury Attack","7DM9ihKAGEWqCthkcWEhYzcEuTXb5bXC23ESUQMZ4tpf"
D64,"Queen's Gambit: Declined,  Orthodox Defence,  Rubinstein Attack,  Gruenfeld Variation","FX2RhPrctMe61cyXidoXnGs99eYv2aRKBqVRGZ6eTTVN"
D65,"Queen's Gambit: Declined,  Orthodox Defence,  Rubinstein Attack,  Main line","GxVhYjemST57uWVPS2fGC3HVy1YMcj2ovveTepLo73QU"
D67,"Queen's Gambit: Declined,  Orthodox Defence,  Bd3 line","9Uw9wEkKaCUYtfKRnWXypzbv4NDVZp7XnfYwx1CyV3nz"
D67,"Queen's Gambit: Declined,  Orthodox Defence,  Bd3 line,  Alekhine Variation","At7QyjWnts5QykU4QJYwbwaLdP8BwTtGfqQPLC5Ns2QM"
D68,"Queen's Gambit: Declined,  Orthodox Defence,  Classical,  13.d1b1 (Maroczy)","HUw7Zhk2sqYS7LVWunPwposEiVFVJKue1WkwXn9aCsf2"
D69,"Queen's Gambit: Declined,  Orthodox Defence,  Classical,  13.de","Ct8rN1u2upEmMiAQwdENay9ihf5DJQZRkRgY5kmW1cgR"
D70,"Gruenfeld Defence: Neo-Gruenfeld Defence","Bzmqn5s9vE4zUeU8RL6HgtoG3VBE5vv5eetwPxx7otEW"
D71,"Gruenfeld Defence: Neo-Gruenfeld Defence,  5.cd","2paw4rXVkBtkgp4oh9CQhCngRaXKRGggRibWxMSvb9Gw"
D72,"Gruenfeld Defence: Neo-Gruenfeld Defence,  5.cd,  Main line","Gd5qmXqpm4wCz2JqVSKyMfRRyNDdjqcpyfuDVD6PAxw3"
D73,"Gruenfeld Defence: Neo-Gruenfeld Defence,  5.Nf3","DRWrWkuDFVdxSzbuBx2tJbq2M4tHzTSbXCiirMjKnX1N"
D74,"Gruenfeld Defence: Neo-Gruenfeld Defence,  6.cd Nxd5,  7.O-O","F97Hmv3LneenoWrey5K2D5MZMScwaCGWRWhwpiYn9WcV"
D75,"Gruenfeld Defence: Neo-Gruenfeld Defence,  6.cd Nxd5,  7.O-O c5,  8.dc","Baro743uDaUmbh76JC32ycTpg1EgPMzHPv9eDZeSzLR2"
D76,"Gruenfeld Defence: Neo-Gruenfeld Defence,  6.cd Nxd5,  7.O-O Nb6","HoGPWVdVUyLjeG3Wx3nSekFEVutYQXa1mJM16NTRayvs"
D77,"Gruenfeld Defence: Neo-Gruenfeld Defence,  6.O-O","FUfiqEMR4oQwLQvAVBNzj5wa73TFsvDkWDq2BbwwDErj"
D78,"Gruenfeld Defence: Neo-Gruenfeld Defence,  6.O-O c6","AtsxWsAPrXqJTAGEJFwzbmRmHsULij59xy82bUrbfSpu"
D79,"Gruenfeld Defence: Neo-Gruenfeld Defence,  6.O-O,  Main line","JDbD9ry8TqbawHkhYUyK7qzbPNZNQJF6YiFnY7v7WvYq"
D80,"Gruenfeld Defence: Lundin Variation","DWCjEv1aVHxgbWYg84MGa4Qnq4iSrGtADA1zqq7mGSBz"
D96,"Gruenfeld Defence: Russian Variation","24JNgsjq7or43gSCMJwR6AybswPZEwFTL9kC638MVi4i"
D82,"Gruenfeld Defence: 4.Bf4","4B1yj3PxSBFZFzRKWoyhnvZBsDoQ2Ro3kGhGZNTEBPUd"
D83,"Gruenfeld Defence: Gruenfeld Gambit,  Botvinnik Variation","7PD5RD8oLctEmb1HTd6rcnzbgDzeDneVMoWDKnfn3fH2"
D84,"Gruenfeld Defence: Gruenfeld Gambit,  Accepted","crjwGRsxUZxSFneig98Hyt78ti5WMarzcBPMQmiS8GJ"
D85,"Gruenfeld Defence: Modern Exchange Variation","8aeUqaabZUmUHy2FDNdb5QyzJ8xsmQpG1z1hcDsnD7bp"
D86,"Gruenfeld Defence: Exchange Variation,  Larsen Variation","BBdizCWW15inVw59jPyxWGCcyVKfhDZKoE1k8Hp3Hy7M"
D87,"Gruenfeld Defence: Exchange Variation,  Seville Variation","FrVsgagATCinxfFaQsMeKRzCZhJTSK1RRViYV31JQJqm"
D88,"Gruenfeld Defence: Spassky Variation,  Main line,  10...cd,  11.cd","HWuHM2pSPMjmkCMZSzBMPTKtJ6T5yAhNjmL75f4BWLFU"
D89,"Gruenfeld Defence: Exchange Variation,  Sokolsky Variation","6EyHKo21sJ8wmH2WnpgxLRStCGLM8c9B7KSj9LApHrLw"
D90,"Gruenfeld Defence: Flohr Variation","EHWPYNqoHSH7EjHjyWC9ctrjEy9BFakwMJTtAEybGou2"
D91,"Gruenfeld Defence: 5.Bg5","6eZMKXjNCf4rvtsvSCAyStQQaxHEZSFsHb1r2YJ7JvhM"
D92,"Gruenfeld Defence: 5.Bf4","3v1LsE23XRrrc3o7J4MaEFxfJeDWpT7xtcURj5xVUgnB"
D93,"Gruenfeld Defence: With Bf4    e3","2ePksjU1reRZ5jB7SA8CBabdQiGZQUqCtT49TXVUYQ3F"
D94,"Gruenfeld Defence: Smyslov Defence","D2mzRpHiaVoJ7avTZ2U4JfUpoJdRaJyykZkhGxRL41UR"
D95,"Gruenfeld Defence: Pachman Variation","J2LcoocgiKHdoJbfhQ9CNPSpnU1PKRcaUxrFydUWXrD2"
D97,"Gruenfeld Defence: Russian Variation,  Byrne Variation","EMZjdhnNxjtoa4Q6QWy2hv5j3WG4S7rZJGvGiTiYfwSu"
D98,"Gruenfeld Defence: Russian Variation,  Keres Variation","8jBY6sWSXzHfnWVLnDao4kk8vLX3zg6DTet5jQFwxQJf"
D99,"Gruenfeld Defence: Smyslov,  Yugoslav Variation","2n2N1jcNvgMH8rRawjSV55AKh8i31DF93AR6Y5hLNzi4"
E01,"Catalan Opening: Closed","7urtqhcvR94tisrrZXjQ4MDdt1DWyWGh1KBMXACcj5Xh"
E02,"Catalan Opening: Open,  5.Qa4","5J3SUkVrDXeV9dQGKGSVxu2WTyaqrJig2TuqbsSNNSkH"
E03,"Catalan Opening: Open,  Alekhine Variation","A2TwMtX71UfVpes2DiZUXEu9TSd6hmBSwEphyVYeEo4Y"
E04,"Catalan Opening: Open,  5.Nf3","A2RPyzjHMuqgdQAVAYCdGPsqsUrohWk1CV16uh1qguQV"
E05,"Catalan Opening: Open,  Classical line","G3hquDHzTo7qGQW2bAKK1ydXwyPnJp1QG5TbfvgbQzqe"
E06,"Catalan Opening: Closed,  5.Nf3","2MejChckrFTJAMzrEBQsay3WoSujaAi6W8RtM5jskqik"
E07,"Catalan Opening: Closed,  Botvinnik Variation","AaYR9Ep6LqQyTRtoxMVQiCzTDQhPvyWeP8SktX9N2nue"
E08,"Catalan Opening: Closed,  Spassky Gambit","2kFhH1UrMoDEzQJX7SMgxyaq94zrT9txnCe7bS6LeWFx"
E09,"Catalan Opening: Closed,  Sokolsky Variation","3WPrFtAC3e3nPFxCpB2zbiwMyBhrPpRJUes3xo4F9Crr"
